order_id,item_id,product_id,product_version_id,title_origin,title_target,category,custom_category,site_name,product_details,product_info_details,materials,clothing_materials,hscode,thumbnail_urls,thumbnail_count,price_origin,price_krw,product_url,actual_weight,actual_dimensions,actual_d1,actual_d2,actual_d3,actual_max,actual_mid,actual_min,actual_volume_m3,actual_volume_cm3,actual_volume_L,volumetric_weight,ai_weight_kg,ai_width_cm,ai_depth_cm,ai_height_cm,ai_max,ai_mid,ai_min,ai_volume_m3,ai_volume_cm3,ai_volume_L,ai_volume_str,ai_packed_volume_str,weight_error,volume_error,max_error,mid_error,min_error,avg_dim_error,shipping_date,order_created_at,weight_range,combined_error
250217C7526AD7,44345375-c81d-445d-ad03-53ffde6995f1,45553e8c-e4b3-49d2-b5d0-86d5e1f375c2,e57ee0aa-f176-4bdd-919c-4dbe61defdf9,반원 테이블 식탁 반타원 반원형 DIY 조립식 2인용 올화이트 반달 800 WBD,半円テーブルダイニングテーブル半楕円半円形DIYプレハブ2人用オールホワイト半月800 WBD,가구/인테리어>주방가구>식탁/의자>식탁테이블,Camping table,naver,,![](https://shop-phinf.pstatic.net/20220819_89/16608861891359hrzh_JPEG/%EB%B0%98%EB%8B%AC_%EB%A6%AC%EA%B2%9C.jpg)<br>![](https://shopping-phinf.pstatic.net/main_8888720/88887209154.jpg)<br>![](https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fshop-phinf.pstatic.net%2F20250121_156%2F17374707210328WpMN_JPEG%2F7071216126705293_1722551824.jpg)<br>![](https://shop-phinf.pstatic.net/20220627_161/1656296132327fA9Kk_JPEG/%EC%84%AC%EB%84%A4%EC%9D%BC_1.jpg)<br>![](https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fshop-phinf.pstatic.net%2F20220809_252%2F16600300353893Dkoa_JPEG%2F61165819106612086_238611146.jpg)<br>![](https://shop-phinf.pstatic.net/20220627_45/1656296163225mJFeq_JPEG/%EC%84%AC%EB%84%A4%EC%9D%BC_2.jpg)<br>,,,9403209000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/e57ee0aa-f176-4bdd-919c-4dbe61defdf9.jpg,4,54800.0,5977.0,https://smartstore.naver.com/main/products/6089583481,11.955,98.0x67.5x10.0,98.0,67.5,10.0,98.0,67.5,10.0,0.06615,66150.0,66.15,11.025,15.0,50.0,75.0,80.0,80.0,75.0,50.0,0.3,300000.0,300.0,,,0.2547051442910916,3.5351473922902494,-0.1836734693877551,0.1111111111111111,4.0,1.309145880574452,2025-02-28 17:54:18,2025-03-05 14:00:43.670,10kg+,1.8949262682906705
25011579B45A1A,cae98e3d-0590-456c-b0f6-97752477ace0,86d7cc09-0a9a-4198-9795-7ec28e760539,750f1c3a-de16-4829-92fa-aa548d7aa20c,엔시티 위시 유우시 앨범+랜덤특전 싱글 송버드 NCT WISH Songbird SMini,エンシティウィッシュユウシアルバム+ランダム特典シングルソングバードNCT WISH Songbird SMini,생활/건강>음반>국내앨범,Albums,naver,,![](https://shop-phinf.pstatic.net/20240626_282/1719400566180mJz6B_JPEG/%EC%83%81%EC%84%B8%ED%8E%98%EC%9D%B4%EC%A7%80.jpg)<br>,,,3926906000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/750f1c3a-de16-4829-92fa-aa548d7aa20c.png,3,18900.0,2058.0,https://smartstore.naver.com/main/products/10459974648,0.075,15.0x10.0x7.0,15.0,10.0,7.0,15.0,10.0,7.0,0.00105,1050.0,1.05,0.175,0.3,1.0,15.0,15.0,15.0,15.0,1.0,0.000225,225.0,0.225,,,3.0,-0.7857142857142857,0.0,0.5,-0.8571428571428571,-0.119047619047619,2025-01-21 09:13:21,2025-01-23 14:02:14.814,0-0.5kg,1.8928571428571428
2503076FFE92A3,e4fc2c36-59fd-4307-bfeb-44e87476c16c,64be4608-90c9-4e43-9c80-c4a9a6957c3b,907459e1-1074-4e9e-a59b-3d1adb86a16b,데이식스 DAY6 마데워치 뜨개커버 *-* 데니멀즈 쁘띠멀즈 방케필돈,デイシックスDAY6マデウォッチ編みカバー* - *デニマルズプチマルズバンケフィルドン,스타굿즈 > 보이그룹 > 응원도구 > ,Toy,bungae,,"綺麗な編みカバー探して本人が自分で作った…マデウォッチVer.3編みカバーです！ 🍀

部屋、ケ、フィル、お金の4つのオプションが選択可能で、3つ以上の購入で4つの葉のクローバーキーリングが提供されます:)

上部には四つ葉のクローバーが付いており、両脇にストラップ穴、光が出る穴が開いています。

（四つ葉のクローバーを電源ボタンの方に向けて置くと、四つ葉のクローバーを押したときにマデウォッチが点灯するかわいいシーンを見ることができます。

注文が入ると製作される商品で注文日基準、製作には最大5日かかります。

🚨ケ、フィル商品です。お部屋、お金をお買い上げの方は、私の店でお部屋、お金の商品をお選びください‼️

*大田初コーン現場受領可能です

예쁜 뜨개커버 찾다가 본인이 직접 만든...  마데워치 Ver.3 뜨개커버 입니다!! 🍀

방,케,필,돈 4가지 옵션 선택 가능하며 3개 이상 구매시 네잎클로버 키링 제공됩니다 :)

윗부분에는 네잎클로버가 달려있고, 양 옆으로 스트랩 구멍, 불빛 나오는 구멍이 뚫려있습니다

(네잎클로버를 전원 버튼쪽으로 향하게 두면 네잎클로버를 눌렀을 때 마데워치가 켜지는 귀여운 장면을 볼 수 있습니다.. ㅎㅎ)

주문이 들어오면 제작되는 상품으로 주문일 기준, 제작에는 최대 5일이 소요됩니다.

🚨케,필 상품입니다. 방,돈 구매하시는 분들은 제 상점에서 방,돈 상품을 선택해주세요‼️

*대전 첫콘 현장수령 가능합니다",,,9503003919,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/907459e1-1074-4e9e-a59b-3d1adb86a16b.jpg,7,14000.0,1479.0,https://m.bunjang.co.kr/products/320018365,0.075,9.7x20.0x10.8,9.7,20.0,10.8,20.0,10.8,9.7,0.0020952,2095.2000000000003,2.0952,0.349,0.3,10.0,5.0,10.0,10.0,10.0,5.0,0.0005,500.0,0.5,,,3.0,-0.7613592974417717,-0.5,-0.0740740740740741,-0.4845360824742267,-0.3528700521827669,2025-03-25 09:27:01,2025-03-29 23:03:01.360,0-0.5kg,1.8806796487208859
250110BEC0FA9E,7c70302f-4719-4715-b4e7-f9fcf2a1a394,60aa1d69-123d-45f6-9dae-48f22de4da27,49daef53-6ff4-4d58-ae02-970504a55834,NINGNING ver PRO2 SILVER,NINGNING ver PRO2 シルバー,undefined > undefined > undefined > undefined > ,Mobile phone accessories,,,"aespa X ANDAASH aespa 멤버들의 심볼을 ANDAASH 만의 해석을 통해 에어팟 맥스와 에어팟 프로2 케이스로 탄생시켰습니다. aespa X ANDAASH ANDAASH's unique interpretation of each aespa member's symbol was created into the AirPod Max and AirPod PRO2 case.
제조자 및 수입자: FCOMBINE CORPORATION (KR)
펀딩종료: 원
상품명: 상품수
size guide: Airpods PRO2 가로 7.3cm 세로 4.6cm 폭 4.2cm
",,,8517693000,https://ecimg.cafe24img.com/pg654b88210290031/andaash/web/product/small/20240920/2cf2a539c32776fa96f35402096d4e97.jpg,1,59000.0,6644.0,https://andaash.kr/product/0925ningning-ver-pro2-silver/95/category/47/display/1/,0.18,23.0x13.0x10.0,23.0,13.0,10.0,23.0,13.0,10.0,0.00299,2990.0,2.99,0.498,0.8,14.0,7.0,21.0,21.0,14.0,7.0,0.002058,2058.0,2.058,,,3.444444444444445,-0.3117056856187291,-0.0869565217391304,0.0769230769230769,-0.3,-0.1033444816053511,2025-01-13 13:02:17,2025-03-22 12:00:46.622,0-0.5kg,1.8780750650315872
250224CA4A0896,ba2c49af-b231-4c79-86ba-a5f417e60480,6062589d-2e4d-42a5-9203-93da6614e2f5,8b31641e-0fd1-4de8-ac5d-63d61c14b9a5,[병아리 풍선] 귀여운 아기병아리 생일파티 베이비샤워 백일상 돌상 두돌 세돌 닭띠생일,【ひよこ風船】かわいい赤ちゃんひよこ誕生日パーティーベビーシャワー,생활/건강>문구/사무용품>이벤트/파티용품>풍선/풍선용품,balloon,naver,,![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449541-ED8C8CED8BB0ECA1B0EC9798.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-0.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-1.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-2.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-3.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-4.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-5.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449748-6.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-7.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-ED82A4ECA688_1.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-ED82A4ECA688_2.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689450204-ED97ACEBA5A8ED928DEC84A0_EB829AEC8B9CECA484.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-ED82A4ECA688_3.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-ED82A4ECA688_4.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-ED82A4ECA688_5.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689450237-ED928DEC84A0EC9588EB82B4.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-ED82A4ECA688_6.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689449747-ED82A4ECA688_7.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689450248-1_ECA1B0EC9798-ED948CEB9FACEC8AA4.jpg)<br>![](https://cross1979.cafe24.com/web/upload/NNEditor/20230716/copy-1689450248-4_ECA080EC9E91EAB68C.jpg)<br>,,,9503003911,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/8b31641e-0fd1-4de8-ac5d-63d61c14b9a5.jpg,7,6900.0,753.0,https://smartstore.naver.com/main/products/8882413782,0.135,23.0x15.0x6.0,23.0,15.0,6.0,23.0,15.0,6.0,0.00207,2070.0,2.07,0.345,0.1,21.0,21.0,21.0,21.0,21.0,21.0,0.009261,9261.0,9.261,,,-0.2592592592592592,3.473913043478261,-0.0869565217391304,0.4,2.5,0.9376811594202898,2025-02-27 12:53:58,2025-03-01 14:02:36.419,0-0.5kg,1.86658615136876
24123019E25B6E,88e822dd-f565-446f-ba90-8f43f98e788f,c566f92f-e40d-4cca-930c-b18094c25302,e30e1ed9-db4c-4d6e-922d-d55ad65c8eec,KARINA ver PRO2 SILVER,KARINA ver PRO2 SILVER,undefined > undefined > undefined > undefined > ,Mobile phone accessories,,,"목표 달성 시 주문서에서 입력한 카드정보로 .. 에 결제되는 예약 결제입니다.

결제가 진행된 이후에는 단순 변심으로 인한 취소나 환불이 어려울 수 있습니다.
펀딩 성공 후, 상품 제작/준비를 진행함으로 결제 후 바로 배송되지 않습니다.
결제가 진행된 이후에는 단순 변심으로 인한 취소나 환불이 어려울 수 있습니다.
펀딩 성공 후, 상품 제작/준비를 진행함으로 결제 후 바로 배송되지 않습니다.
제조자 및 수입자: FCOMBINE CORPORATION (KR)
상품명: 상품수
펀딩종료: 원
size guide: Airpods PRO2 가로 7.3cm 세로 4.6cm 폭 4.2cm
",,,8517693000,https://ecimg.cafe24img.com/pg654b88210290031/andaash/web/product/small/20240920/a304d04d67a7c84a573e2425313677d3.jpg,1,59000.0,6644.0,https://andaash.kr/product/0925karina-ver-pro2-silver/94/category/47/display/1/,0.19,22.0x16.0x12.0,22.0,16.0,12.0,22.0,16.0,12.0,0.004224,4224.0,4.224,0.704,0.8,14.0,7.0,21.0,21.0,14.0,7.0,0.002058,2058.0,2.058,,,3.2105263157894743,-0.5127840909090909,-0.0454545454545454,-0.125,-0.4166666666666667,-0.1957070707070707,2025-01-03 10:14:51,2025-01-08 05:01:46.082,0-0.5kg,1.8616552033492826
250119CD48CCA3,c8d3d8fa-36d9-4349-ae2b-bcb1e7dc2a8c,00e1a13d-1f78-49ff-9bbe-a7b959f7b85d,9cca7255-13dd-40ac-8462-83f53c5bfecb,실바니안 한복  직립아기사이즈 6 (+ 윷놀이세트),シルバニアン韓服直立赤ちゃんサイズ6（+ウィングプレイセット）,키덜트 > 피규어/인형 > ,"Garments and accessories therefor, footwear and headgear",bungae,,"🇰🇷 실바니안 [직립아기사이즈]
설날한복세트입니다.
저고리와 치마 모두 안감처리되어있어요. 
치마와 저고리에는 모두 똑딱단추여밈이에요.
한복을 구매하시는 분들께는 윷놀이세트(색상랜덤)를 설선물로 드립니다! 🎁

구성품 [한복저고리, 치마, 호박머리장식]

-‼️입히기에 조금 까다로울 수 있어요! 
   (인스타 영상참고 https://www.instagram.com/reel/DE-OiJOSRIg/?igsh=aWpteTRoZHVkYm0w)
-‼️직립인형 개체마다 착용감이 차이가 있을 수있어요! (올드는 몸이 좀 작은듯합니다!)
-작고 섬세한 옷입니다. 입힐때  주의해서 살살 입혀주세요.
-고무줄부분은 자국이 생길 수 있어요.
-본드 자국이 보일수도 있어요.
-짙은 원단은 장시간 착용시 변색에 주의하세요.
-의상에 열펜자국이 보일 수 있습니다. (드라이기 뜨거운바람으로 없앨수있습니다.)
-핸드메이드이기에 형태가 일정하지 않을 수 있습니다. 
-다 입히고 손으로 예쁜 모양을 잡아주세요. 😊

☆ 핸드메이드 특성을 잘 이해하시는 분들만 구매해주세요.
☆ 세트마다 한복 색상이 다릅니다. 사진을 잘 보고 선택해주세요.
☆ 여러제품을 한번에 구입하실때는 장바구니를 이용해주세요. (배송료 중복결제 방지)",,,9503002910,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/9cca7255-13dd-40ac-8462-83f53c5bfecb.jpg,5,30000.0,3266.0,https://m.bunjang.co.kr/products/312459394,0.075,16.0x11.0x7.0,16.0,11.0,7.0,16.0,11.0,7.0,0.001232,1232.0,1.232,0.205,0.3,7.0,5.0,10.0,10.0,7.0,5.0,0.00035,350.0,0.35,,,3.0,-0.7159090909090909,-0.375,-0.3636363636363636,-0.2857142857142857,-0.3414502164502164,2025-01-24 09:27:18,2025-01-27 05:01:46.152,0-0.5kg,1.8579545454545454
241126F3168AAA,a725071b-0085-44b8-b926-058ff9fe48e6,aa603a1c-f4af-4af3-a141-5e64f647e762,2038d9fd-b1db-4f53-9c14-49fc7feac0da,두리 4way 아기 비데 받침대,ドゥリ4wayベビービデスタンド,출산/육아>목욕용품>유아목욕의자,Baby chair,naver,,![](https://shop-phinf.pstatic.net/20230911_243/1694420529070iWcDb_JPEG/1.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_55/1694420594836jXRxa_JPEG/2.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_29/1694415369134Pqn66_JPEG/3.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_179/16944155647425QymX_JPEG/4.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_183/16944156926205lEKS_JPEG/6.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_90/1694415802573oHpyQ_JPEG/7.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_12/16944158927523iC1A_JPEG/8.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_216/16944159493028y6Y0_JPEG/9.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_56/1694416007898brEkm_JPEG/12.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_107/1694416367390aMyD6_JPEG/14.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_18/16944163936518nXa4_JPEG/15.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_11/1694416393658uuGYC_JPEG/16.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_198/1694416393665hh4PV_JPEG/17.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_164/1694420668208H6Mvu_JPEG/15.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_26/169442067875347ENy_JPEG/16.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_49/169441726456326DbJ_JPEG/29.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_7/1694417315001s63uU_JPEG/30.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_14/1694417347446DtqyS_JPEG/31.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_211/1694417395802TxVk1_JPEG/32.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_74/1694417534399qIoHV_JPEG/33.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_50/16944177012142rQu9_JPEG/36.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_151/1694420732753enI1E_JPEG/23.jpg)<br>![](https://shop-phinf.pstatic.net/20230911_76/1694420751395fTpoM_JPEG/24.jpg)<br>,,,9401800000,https://shop-phinf.pstatic.net/20230918_27/1695032494853g1cBx_JPEG/716968753424446_1126211769.jpg?type=m510|https://shop-phinf.pstatic.net/20230911_61/1694414863253V0W2R_JPEG/10701336069156480_606136744.jpg?type=m510|https://shop-phinf.pstatic.net/20230911_234/1694414863426J8gNV_JPEG/10701336230469680_1447184713.jpg?type=m510|https://shop-phinf.pstatic.net/20230911_237/1694414863712zbwpP_JPEG/10701336519683576_1313706590.jpg?type=m510|https://shop-phinf.pstatic.net/20230911_156/1694414863978YUlxH_JPEG/10701336778558671_1637607123.jpg?type=m510|https://shop-phinf.pstatic.net/20230911_178/16944148642218NeaP_JPEG/10701337016649593_868727159.jpg?type=m510|https://shop-phinf.pstatic.net/20230911_64/1694414863087b0MjC_JPEG/10701335905975128_2248604.jpg?type=m510,7,14900.0,1676.0,https://shopping.naver.com/outlink/itemdetail/9200171615,0.385,24.0x13.5x14.0,24.0,13.5,14.0,24.0,14.0,13.5,0.004536,4536.0,4.5360000000000005,0.756,1.5,21.0,14.0,28.0,28.0,21.0,14.0,0.008232,8232.0,8.232,,,2.896103896103896,0.8148148148148148,0.1666666666666666,0.5,0.037037037037037,0.2345679012345679,2024-11-30 10:22:31,2024-12-04 05:00:30.773,0-0.5kg,1.8554593554593555
25040699284E22,2e9ea2f4-bb98-47e6-b80b-db9776a0cfb2,3a91df25-6afa-49a0-95aa-818a309be11e,418c446c-4034-4577-85bc-315010bb540c,kiji님 프라체니카 주문제작,kijiさんプラチェニカオーダーメイド,예술/희귀/수집품 > 예술작품 > ,Other,bungae,,"ご注文後製作商品で約2週間~3週間かかります。
プラチェニカ 140000ウォン
プラチェニカブルーグリップ20000ウォン
硬度表示ウィンドウ *7 35000ウォン
リアキャップ *4 20000ウォン

合計215000ウォン

주문 후 제작 상품으로 약 2주~3주정도 소요됩니다.
프라체니카 140000원
프라체니카 블루 그립 20000원
경도 표시창 *7 35000원
후면 캡 *4 20000원

총 215000원",,,9701290000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/418c446c-4034-4577-85bc-315010bb540c.jpg,3,215000.0,22699.0,https://m.bunjang.co.kr/products/326318804,0.325,23.9x21.4x9.7,23.9,21.4,9.7,23.9,21.4,9.7,0.0049611619999999,4961.161999999998,4.961161999999998,0.827,1.5,30.0,5.0,30.0,30.0,30.0,5.0,0.0045,4500.0,4.5,,,3.6153846153846154,-0.0929544328526257,0.2552301255230126,0.4018691588785048,-0.4845360824742267,0.0575210673090968,2025-05-02 18:58:59,2025-05-08 08:02:41.715,0-0.5kg,1.8541695241186205
240917DD7B705C,3ee044eb-3652-4844-b576-823a75956de4,2ddff866-ebfd-4648-b3e8-c14150294253,c89b819f-7274-4519-b019-339bd61aa3fe,우리끼리 사고파는 창작마켓 - 윗치폼,私たち同士の事故派は創作マーケット,,Doll,,,"****인형 굿즈는 전부 핸드메이드 제품으로 조금씩 크기 오차나 생김새가 다를 수 있습니다. 괜찮으신 분만 구매 부탁드립니다!****

✨대파즈 미니 만두 인형 키링✨

개별 세트: 선택1 + 군번줄 15,000원

대파즈 세트 : 각 1개씩 (마크,제노,천러) + 군번줄 44,000원

크기: 약 4.5cm*6cm

입금 선착순 특전 (9명)

냠냠 대파즈 미니인형(4cm) / 3종 중 랜덤 1개 증정

핸드메이드로 수량이 한정되어있습니다! 재고 소진 시 마감(이후 판매 예정X)

(공지를 미숙지로 인하여 발생하는 모든 문제는 책임지지 않습니다.)

- 폼 작성 후 30분 이내 미입금 폼은 삭제 처리 됩니다.

- 선주문 후 제작이라 제작이 조금 걸릴 수 있습니다.

- 제작 상황에 따른 배송 일정이 변경될 수 있습니다.

- 단순변심으로 인한 환불은 불가하니 신중히 구매 부탁드립니다.

- 핸드메이드로 제작되어 각 인형마다 차이가 있을 수 있습니다.

(핸드메이드 특성상 모든 인형이 동일하게 완벽하지 않을 수 있습니다.)

해당 이유로 인한 교환 및 환불은 불가합니다.

- 원단마다 색감이 다를 수 있습니다. 이로 인한 환불 및 교환 불가능합니다.

대파즈 인형 키링 10월 중 배송 예정

- 주소를 잘 확인하고 기재 부탁드립니다 , 잘못 기입하여 분실된 경우 책임질 수 없습니다.

- 누락이 있을 경우 택배 상자가 보이도록 개봉 영상을 찍어서 보내주세요.

모든 문의는 @goomi_3_ 계정으로 DM 보내주세요(~.◜◡◝)~

(윗치폼 메세지 확인 X)
",,,9503003411,https://d2i2w6ttft7yxi.cloudfront.net/thumbnail/ts320240917204630_476266_rs.jpg,1,3800.0,414.0,https://witchform.com/formViewer/slim.php?idx=686910,0.095,18.0x13.0x9.5,18.0,13.0,9.5,18.0,13.0,9.5,0.002223,2223.0,2.2230000000000003,0.371,0.4,15.0,5.0,15.0,15.0,15.0,5.0,0.001125,1125.0,1.125,,,3.2105263157894743,-0.4939271255060729,-0.1666666666666666,0.1538461538461538,-0.4736842105263157,-0.1621682411156095,2024-11-14 13:10:25,2024-12-01 05:01:08.374,0-0.5kg,1.8522267206477736
250207BD227E8C,8d9eb154-245f-4ef2-9452-a1f82fc28077,1dc9461d-189d-405f-b0c9-7d5c3cd67d76,58790101-7478-46d8-a01e-1962db7b26df,스플래툰 오비츠 구현 문어 초밥머리 닌텐도 스위치,スプラトゥンオビッツ実装タコ寿司頭任天堂スイッチ,디지털 > 게임/타이틀 > 닌텐도/NDS/Wii > ,Toy figure,bungae,,"タコの頭+顔パーツ付き一括です
メイクは+3000ウォンならクリアしてお送りします（着色しても責任ありません）

문어 머리 + 얼굴 파츠 포함 일괄입니다
메이크업은 +3000원하시면 지워보내드려요 ( 착색있어도 책임안짐)",,,9503003499,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/58790101-7478-46d8-a01e-1962db7b26df.jpg,2,25000.0,2727.0,https://m.bunjang.co.kr/products/313504028,0.085,15.0x10.0x7.0,15.0,10.0,7.0,15.0,10.0,7.0,0.00105,1050.0,1.05,0.175,0.3,15.0,10.0,15.0,15.0,15.0,10.0,0.00225,2250.0,2.25,,,2.529411764705882,1.1428571428571428,0.0,0.5,0.4285714285714285,0.3095238095238095,2025-02-18 12:58:11,2025-02-21 08:01:45.949,0-0.5kg,1.8361344537815123
